region,org_id,alternatenames,pdb_org_id,state,ix_id,url,pch_id,geo_id,city,iata,prefixes,latitude,pdb_id,country,longitude,name,address,sources,zipcode
North America,,[],,,1658,http://ninja-ix.net,,4487042,"Raleigh, NC",,"{'ipv4': ['206.41.9.0/24', '206.80.232.0/24'], 'ipv6': []}",,,US,,Raleigh-IX,,['he'],
Europe,24396,"['Rapid Internet Exchange', 'RapidIX']",24396,,1518,https://rapidix.net,,2643743,London,,"{'ipv4': ['185.1.232.0/24'], 'ipv6': ['2001:7f8:123::/64']}",,3732,GB,,RapidIX LON1,11 Hanbury Street,"['he', 'pdb']",E1 6QR
Asia Pacific,19691,['Remki Internet Exchange (RIX) - Remki IX'],19691,Andhra Pradesh,894,http://ix.remki.net,,1270668,Guntur,,"{'ipv4': ['103.173.247.0/24', '103.111.7.0/24'], 'ipv6': ['2001:df5:b500:7::/64']}",16.535323,2251,IN,80.593028,Remki Internet Exchange (RIX),"Plot No. 86&88Housing Board, Nallapadu","['he', 'pdb']",522002
Europe,9215,['RIX'],9215,Capital Region,688,https://www.rix.is/,100,3413829,,KEF,"{'ipv4': ['195.130.211.0/26'], 'ipv6': ['2001:7f8:48::/64']}",,228,IS,,Reykjavik Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,14262,['Rheintal IX'],14262,,689,"['https://www.rheintal-ix.net', 'http://www.rheintal-ix.net']",1859,,,ACH,"{'ipv4': ['91.232.229.0/24'], 'ipv6': ['2001:7f8:66::/64']}",,543,,,Rheintal Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,,[],,,553,,120,3169070,Rome,FCO,"{'ipv4': ['193.201.28.0/24'], 'ipv6': ['2001:7f8:10::/48']}",41.90000,,IT,12.45000,Roma Internet Exchange Point,,['pch'],
Europe,17357,[],17357,VD,692,http://www.romandix.ch,2042,,,QLS,"{'ipv4': ['185.1.93.0/24'], 'ipv6': ['2001:7f8:b5::/48']}",,1984,CH,,RomandIX,,"['pdb', 'he', 'pch']",
Europe,,[],,,1092,,2157,683506,Bucharest,,"{'ipv4': ['45.13.136.0/24'], 'ipv6': []}",44.50000,,RO,26.13000,Romania Internet eXchange Point,,['pch'],
Europe,15412,"['Romanian Internet Exchange', 'RoNIX']",15412,,693,https://anisp.ro/,189,,,,"{'ipv4': ['185.1.103.0/24', '217.156.113.0/24'], 'ipv6': ['2001:7f8:49::/64']}",,301,,,Romanian National Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,13052,['ROPN-IX'],13052,,1227,https://www.ropnix.com,2247,,,,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",,3169,RO,,Romanian Open Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,,[],,,694,,803,2747891,Rotterdam,,"{'ipv4': ['91.194.218.0/24'], 'ipv6': ['2001:7f8:61::/64']}",51.95000,,NL,4.45000,Rotterdam Internet eXchange,,['pch'],
Europe,19041,[],19041,,1080,https://www.rwix.net,,2843636,Rottweil,,"{'ipv4': ['185.0.3.0/24'], 'ipv6': ['2a0c:3b80:4040:4155::/64', '2001:7f8:d0:1::/64']}",,2774,DE,,Rottweiler Internet Exchange,,"['he', 'pdb']",
Europe,7336,['RUHR-CIX'],7336,,1335,https://www.ruhr-cix.net,2246,,,FRA,"{'ipv4': ['185.1.197.0/24'], 'ipv6': ['2001:7f8:106::/64']}",,3405,DE,,Ruhr-CIX,,"['pdb', 'he', 'pch']",
Africa,10776,"['RINEX', 'Rwanda Internet Exchange']",10776,,695,http://www.rinex.org.rw,765,202061,Kigali,KGL,"{'ipv4': ['196.223.12.0/24', '196.49.7.0/24'], 'ipv6': ['2001:43f8:150::/48']}",-1.97000,1032,RW,30.12000,Rwanda Internet exchange,Boulevard de L'UmugandaP.O. Box 7229,"['pdb', 'he', 'pch']",
,802,['REUNIX'],802,,696,http://www.renater.fr/spip.php?rubrique280,1790,,,,"{'ipv4': ['194.57.253.128/27'], 'ipv6': []}",,381,,,Réunion Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,,[],,,1698,https://saix.sa,,108410,Riyadh,,"{'ipv4': ['212.138.252.0/23', '212.26.66.0/23', '45.94.12.0/23'], 'ipv6': ['2001:1490:104::/48', '2001:1497::/64', '2001:1490:105::/64']}",24.72000,,SA,46.72000,SAIX Saudi Arabia,,['he'],
Europe,20603,['Saudi Arabia Internet Exchange Riyadh'],20603,,895,https://saix.sa,2028,108410,Riyadh,RUH,"{'ipv4': ['212.138.252.0/25', '45.94.12.0/23'], 'ipv6': ['2001:1497::/64', '2001:1490:104::/64']}",,2299,SA,,SAIX Saudi Arabia Riyadh,King Abdullah Branch RdAl Raed,"['pdb', 'pch']",12354
Europe,20603,['Saudi Arabia Internet Exchange Thuwal'],20603,,1699,https://saix.sa,2320,101384,Thuwal,,"{'ipv4': ['185.1.58.0/24', '212.138.253.0/25'], 'ipv6': ['2001:7f8:108::/64', '2001:1490:108::/64']}",22.27570,4018,SA,39.11330,SAIX Saudi Arabia Thuwal,,"['pdb', 'he', 'pch']",
North America,22984,"['SAT-IX', 'San Antonio Internet Exchange']",22984,TX,1033,https://sat-ix.net,,4726206,,,"{'ipv4': ['206.83.14.0/24'], 'ipv6': ['2001:504:99::/64']}",,2612,US,,SAT-IX (San Antonio),,"['he', 'pdb']",
Europe,33967,['Strasbourg Internet Exchange'],33967,,1700,https://sbg-ix.net/,,,,,"{'ipv4': ['185.1.148.0/24'], 'ipv6': ['2001:7f8:140::/64']}",,4058,FR,,SBG-IX,,"['he', 'pdb']",
Europe,21284,"['SBIX DUS', 'Securebit Internet Exchange Dusseldorf', 'SBIX Dusseldorf']",21284,NRW,1167,https://www.securebit.ch/internet/exchange,2278,2934246,Düsseldorf,,"{'ipv4': ['185.1.154.0/24'], 'ipv6': ['2001:7f8:d9:5a::/64', '2001:7f8:d9:2::/64']}",51.28000,3118,DE,6.76000,Securebit Internet Exchange - Germany,Am Gatherhof 44,"['pch', 'he', 'pdb']",40472
North America,21284,['Securebit Internet Exchange Fremont'],21284,Neuheim,1278,https://www.securebit.ch/internet/exchange,,5350734,Fremont,,"{'ipv4': ['164.132.186.192/26', '185.0.31.0/24'], 'ipv6': ['2001:7f8:d9:5d::/64', '2001:7f8:d9:5::/64']}",37.56283,3286,US,-122.00044,SBIX FRE,,"['he', 'pdb']",
Europe,,[],,,1802,https://www.securebit.ch/internet/exchange,,2643743,London,,"{'ipv4': ['149.202.236.0/25'], 'ipv6': ['2001:7f8:d9:5c::/64', '2001:7f8:d9:8::/64']}",51.48000,,GB,-0.45000,SBIX LON,,['he'],
Europe,21284,"['Securebit Internet Exchange London', 'SBIX London']",21284,,1415,https://www.securebit.ch/internet/exchange,2279,2643743,London,,"{'ipv4': ['149.202.236.0/25', '51.254.27.80/28'], 'ipv6': ['2001:7f8:d9:8::/64', '2001:7f8:d9:5c::/64']}",51.48000,3877,GB,-0.45000,Securebit Internet Exchange - United Kingdom,,"['pch', 'pdb']",
Europe,21284,"['SBIX', 'Securebit Internet Exchange Zurich', 'SBIX Zurich']",21284,AG,1005,https://www.securebit.ch/internet/exchange,2126,2657896,Zurich,ZRH3,"{'ipv4': ['185.1.135.0/24'], 'ipv6': ['2001:7f8:d9:5b::/64', '2001:7f8:d9:1::/64']}",47.48000,2571,CH,8.53000,Securebit Internet Exchange - Switzerland,,"['pch', 'he', 'pdb']",
North America,33030,['The South Coast Access Exchange'],33030,OR,1659,https://thescax.net,,,,,"{'ipv4': ['208.99.56.64/28'], 'ipv6': ['2602:fc3c:200::/64']}",,3946,US,,SCAX,,['pdb'],
North America,,[],,,1660,https://thescax.net,,5226534,Brookings,,"{'ipv4': ['208.99.56.64/28'], 'ipv6': ['2602:fc3c:200::/64', '2602:fc3c:2000::/64']}",,,US,,SCAX,,['he'],
Latin America,16222,"['Santiago Internet Exchange', 'SCL-IX']",16222,RM,697,https://www.sclix.cl,,3871336,Santiago,,"{'ipv4': ['170.246.67.0/24'], 'ipv6': ['2803:dc40::/64']}",,1634,CL,,SCL-IX Chile,,"['he', 'pdb']",
Europe,3593,"['SFINX', 'Service for French INternet eXchange']",3593,,733,http://www.sfinx.fr/,78,2988507,Paris,CDG,"{'ipv4': ['194.68.129.0/24', '193.54.79.0/24'], 'ipv6': ['2001:7f8:4e:2::/64']}",48.80000,34,FR,2.33000,Service for French Internet Exchange,,"['pch', 'he', 'pdb']",
Europe,12666,"['Milecom LLC, project SFO-IX']",12666,Sverdlovsk Oblast,699,http://www.milecom.ru,2177,,,,"{'ipv4': ['91.221.180.0/23'], 'ipv6': ['2a0b:9fc0:1::/64']}",,1154,RU,,SFO-IX,,"['pdb', 'he', 'pch']",
Asia-Pacific,,[],,,700,https://www.sgix.sg,,1880252,Singapore,,"{'ipv4': ['103.16.102.0/23'], 'ipv6': ['2001:de8:12:100::/56']}",1.37000,,SG,103.98000,SGIX,,['he'],
Asia Pacific,35245,[],35245,,1774,https://www.shixp.cn/,,1796236,Shanghai,,"{'ipv4': ['103.183.26.0/23'], 'ipv6': []}",,4171,CN,,SHIXP,,"['he', 'pdb']",
Europe,,[],,,1661,https://siix.c1vhosting.it/,,3170342,Pomezia,,"{'ipv4': [], 'ipv6': []}",,,IT,,SIIX,,['he'],
Europe,27953,['Southern Italy Internet Exchange'],27953,Lazio,1411,https://siix.c1vhosting.it/,,,,,"{'ipv4': ['185.1.206.0/24'], 'ipv6': ['2001:7f8:112::/64']}",,3528,IT,,SIIX IXP POMEZIA (ITALY),,['pdb'],
North America,15749,['Sioux City Internet eXchange'],15749,,1741,http://www.siouix.net,,,,,"{'ipv4': ['149.112.41.0/24'], 'ipv6': []}",,4132,US,,SIOUIX,,"['he', 'pdb']",
Africa,580,['Swaziland Peering Point'],580,,701,http://www.sispa.org.sz,,,Swaziland,,"{'ipv4': ['196.223.37.0/24'], 'ipv6': []}",,262,SZ,,SISPA,,"['he', 'pdb']",
North America,,[],,,702,https://www.seattleix.net/,,5809844,Seattle,,"{'ipv4': ['206.81.80.0/23', '206.81.82.0/23'], 'ipv6': ['2001:504:16::/64', '2001:504:16:1::/64']}",47.61000,,US,-122.33000,SIX,,['he'],
North America,29,['Seattle Internet Exchange (MTU 9000)'],29,,703,https://www.seattleix.net/,,,,,"{'ipv4': ['206.81.82.0/23'], 'ipv6': ['2001:504:16:1::/64']}",,1285,,,SIX Seattle (Jumbo),,['pdb'],
South America,,[],,,1775,https://www.sjnetwork.com.br/,,3448877,São João de Meriti,,"{'ipv4': ['198.32.120.0/24'], 'ipv6': ['2804:259c:fa00::/64', '2001:504:49:1::/64']}",,,BR,,SJ-CIX São João,,['he'],
North America,20871,['Saint John Internet Exchange'],20871,New Brunswick,967,http://aixp.ca,,,,,"{'ipv4': ['206.80.239.0/24'], 'ipv6': ['2001:504:37:20::/64']}",,2387,CA,,SJIX,,"['he', 'pdb']",
North America,36369,[],36369,UT,1803,https://slcix.com,,,,,"{'ipv4': [], 'ipv6': []}",,4286,US,,SLCIX,,['pdb'],
North America,,[],,,1378,http://slix.net,,5780993,Salt Lake City,,"{'ipv4': ['204.228.158.0/24', '149.112.13.0/24'], 'ipv6': ['2607:fa18:1:f00::/64', '2001:504:105::/64']}",40.77000,,US,-111.90000,SLIX,,['he'],
North America,8808,['Salt Lake Internet Exchange'],8808,UT,706,http://slix.net,1872,5780993,Salt Lake City,SLC,"{'ipv4': ['149.112.13.0/24'], 'ipv6': ['2001:504:105::/48', '2001:504:105::/64']}",,829,US,,SLIX - Salt Lake City Internet Exchange,,"['pdb', 'pch']",
North America,32816,['Saint-Martin Internet Exchange'],32816,,1662,https://www.smart-ix.fr/,,,,,"{'ipv4': ['149.112.46.0/24'], 'ipv6': ['2602:fb4a::/64']}",,4008,,,SMART-IX,,"['he', 'pdb']",
Europe,994,['SH-IX'],994,,707,http://www.smarthubix.ae/,1977,292878,Fujairah,,"{'ipv4': ['185.1.15.0/24'], 'ipv6': ['2001:7f8:7a::/64']}",25.14363,866,AE,56.29187,SMARTHUB Internet Exchange,,"['pdb', 'he', 'pch']",
North America,,[],,,709,https://www.coresite.com/,,4180439,Atlanta,,"{'ipv4': ['206.123.24.0/24'], 'ipv6': ['2001:504:28::/64']}",33.86000,,US,-84.40000,SNAP,,['he'],
Asia-Pacific,23018,[],23018,,1168,http://www.sns-ix.uz,,1512569,Tashkent,,"{'ipv4': ['185.239.152.0/22', '188.190.96.0/22', '194.62.108.0/22'], 'ipv6': ['2a0c:5d80::/64']}",,2836,UZ,,SNS-IX,Shahrisabz str. 10B,"['he', 'pdb']",100015
Europe,1901,"['SOLIX', 'Stockholm Open Local Internet Exchange MTU1500']",1901,NA,710,https://www.sol-ix.net,228,,,,"{'ipv4': ['193.110.13.0/24', '193.110.12.0/24'], 'ipv6': ['2001:7f8:21:9::/64', '2001:7f8:21:10::/64', '2001:7f8:21:12::/64', '2001:7f8:21:11::/64']}",,128,SE,,SOLIX MTU1500,,"['pdb', 'he', 'pch']",
Europe,1901,['Stockholm Open Local Internet Exchange MTU4470'],1901,NA,1453,https://www.sol-ix.net,,,,,"{'ipv4': ['193.110.12.0/24'], 'ipv6': ['2001:7f8:21:10::/64']}",,3702,SE,,SOLIX MTU4470,,['pdb'],
Europe,26319,['Sweden Open Network Internet eXchange'],26319,Vastra Gotaland,1519,https://sonix.network,,2711537,Gothenburg,,"{'ipv4': ['185.1.233.0/24'], 'ipv6': ['2001:7f8:117:1::/64']}",,3745,SE,,SONIX Gothenburg,,"['he', 'pdb']",
Europe,26319,['Sweden Open Network Internet eXchange'],26319,,1804,https://sonix.network,,2692969,Malmö,,"{'ipv4': ['193.201.148.128/26'], 'ipv6': ['2001:7f8:117:2::/64']}",,4292,SE,,SONIX Malmo,Västergatan 4,"['he', 'pdb']",
Europe,26319,"['SONIX', 'Sweden Open Network Internet eXchange']",26319,,1454,https://sonix.network,,,,,"{'ipv4': ['185.1.215.0/24'], 'ipv6': ['2001:7f8:117::/64']}",,3607,SE,,SONIX Stockholm,,"['he', 'pdb']",
Asia-Pacific,24957,['Smart-Peering Internet eXchange'],24957,,1379,http://sp-ixp.com/,,,,,"{'ipv4': ['103.147.193.0/24'], 'ipv6': []}",,3463,IN,,SP-iXP Mumbai,,"['he', 'pdb']",
Europe,16698,[],16698,,969,http://space-ix.com,,524901,Moscow,,"{'ipv4': ['46.22.50.0/24'], 'ipv6': []}",55.75000,2402,RU,37.60000,SPACE-IX,,['pdb'],
Asia-Pacific,15901,[],15901,,970,http://sr-ix.asia/,2180,1528675,Bishkek,,"{'ipv4': ['185.54.252.0/24'], 'ipv6': ['2a00:7160:5::/64']}",42.87679,2457,KG,74.45178,SR-IX,,"['pdb', 'he', 'pch']",
North America,,[],,,1701,https://whitehats.net/internet-exchange,,4990729,Detroit,,"{'ipv4': ['136.175.224.96/27'], 'ipv6': ['2602:fcf6:f9::/64', '2602:fcf6:f::/64', '2001:7f8:f9:fed2::/64']}",42.34453,,US,-83.05988,STAR,,['he'],
Europe,12240,['STHIX Copenhagen'],12240,,712,http://www.sthix.net,1986,,,,"{'ipv4': ['185.1.88.0/24'], 'ipv6': ['2001:7f8:b0::/64']}",,1869,,,STHIX - Copenhagen,,"['pdb', 'he', 'pch']",
Europe,12240,['STHIX Gothenburg'],12240,,713,http://www.sthix.net,2155,,,,"{'ipv4': ['185.1.82.0/24'], 'ipv6': ['2001:7f8:ad::/64']}",,1868,SE,,STHIX - Gothenburg,,"['pdb', 'he', 'pch']",
Europe,12240,[],12240,Gavle,1059,https://www.sthix.net,2154,2670781,Sundsvall,,"{'ipv4': ['185.1.142.0/24'], 'ipv6': ['2001:7f8:dd::/64']}",,2677,SE,,STHIX - Sundsvall,Förrådsgatan 5,"['pdb', 'he', 'pch']",856 33
Europe,12240,[],12240,,1093,https://www.sthix.net,2234,602150,Umeå,,"{'ipv4': ['185.1.157.0/24'], 'ipv6': ['2001:7f8:e9::/64']}",63.80000,2785,SE,20.28000,STHIX - Umeå,,"['pdb', 'he', 'pch']",
Europe,,[],,,715,http://www.sthix.net/,,2673730,Stockholm,,"{'ipv4': [], 'ipv6': []}",59.33000,,SE,18.05000,STHIX Stockholm,,['he'],
North America,36356,['Santiago Internet Exhange'],36356,,1805,https://stix.do,,3492914,Santiago,,"{'ipv4': ['45.68.40.0/24'], 'ipv6': ['2801:19:b800::/64']}",,4281,DO,,STIX.DO,,['pdb'],
Asia-Pacific,14788,['Summit Communications National Internet Exchange'],14788,,1169,http://www.summitcommunications.net,,1185241,Dhaka,,"{'ipv4': ['103.135.91.0/24'], 'ipv6': []}",23.77000,3079,BD,90.38000,SUMMIT NIX,,"['he', 'pdb']",
Europe,,[],,,716,http://www.svao-ix.ru/,1976,524901,Moscow,,"{'ipv4': ['89.222.236.0/24'], 'ipv6': []}",55.75000,,RU,37.60000,SVAO-IX,,"['he', 'pch']",
Latin America,,[],,,1521,,2035,,Kingstown,,"{'ipv4': ['206.83.46.0/26'], 'ipv6': []}",13.16023,,Saint Vincent and the Grenadines,-61.22458,SVGIX,,['pch'],
North America,28509,[],28509,,1412,http://www.sxmix.fr,,,,,"{'ipv4': ['149.112.20.0/24'], 'ipv6': ['2001:504:111::/64']}",,3530,,,SXMIX,,"['he', 'pdb']",
Asia-Pacific,,[],,,717,http://www.symphony.net.th,,1609350,Bangkok,,"{'ipv4': ['103.14.9.0/24'], 'ipv6': ['2400:6280:2::/48']}",13.92000,,TH,100.60000,SYMC-IX,,['he'],
Asia-Pacific,8538,['Symphony IX'],8538,,718,http://www.symphony.net.th,1831,,,,"{'ipv4': ['103.14.9.0/24'], 'ipv6': ['2400:6280:2::/64']}",,1187,TH,,SYMPHONY THAI - IX BANGKOK - 1,,"['pdb', 'pch']",
Europe,6500,[],6500,Saarland,1413,https://www.saarcix.de,,2842647,Saarbrücken,,"{'ipv4': ['185.1.201.0/24'], 'ipv6': ['2001:7f8:10d::/64']}",49.240384,3572,DE,6.955457,SaarCix,Nell-Breuning-Allee 666115 Saarbrücken,"['he', 'pdb']",66115
,32544,['SBH-IX'],32544,,1580,http://sbh-ix.fr/,2306,,,SBH,"{'ipv4': ['149.112.32.0/24'], 'ipv6': ['2001:504:118::/64']}",,3872,,,Saint Barthelemy Internet Exchange,,"['pdb', 'he', 'pch']",
Latin America,32021,"['SKNIX', 'St.Kitts & Nevis Internet Exchange']",32021,,1582,https://sknix.kn,2120,3575551,Basseterre,SKB,"{'ipv4': ['149.112.30.0/24'], 'ipv6': ['2602:fb78::/64']}",17.28000,3855,KN,-62.73000,Saint Kitts and Nevis Internet Exchange,,"['pdb', 'he', 'pch']",
North America,22760,['STLIX'],22760,,1035,http://www.stlix.net,2133,,,,"{'ipv4': ['206.83.12.0/24'], 'ipv6': ['2001:504:98::/64']}",,2585,US,,Saint Louis Internet Exchange,,"['pdb', 'he', 'pch']",
Latin America,,[],,,720,,1782,3576812,Castries,SLU,"{'ipv4': ['208.169.85.248/29'], 'ipv6': []}",14.02000,,LC,-61.00000,Saint Lucia IXP,,['pch'],
Europe,6350,"['SAIX', 'Salzburg Internet eXchange - SAIX']",6350,Salzburg,722,https://www.saix.at/,1896,,,SZG,"{'ipv4': ['185.1.43.0/24'], 'ipv6': ['2001:7f8:11::/64']}",,1073,AT,,Salzburg Internet eXchange,,"['pdb', 'he', 'pch']",
North America,,[],,,723,,336,5391811,San Diego,,"{'ipv4': ['198.17.46.0/24'], 'ipv6': []}",32.72000,,US,-117.16000,San Diego Network Access Point,,['pch'],
North America,340,['SFMIX'],340,,724,https://www.sfmix.org/,369,,,SFO,"{'ipv4': ['206.197.187.0/24'], 'ipv6': ['2001:504:30::/64', '2001:504:30::/48']}",,155,US,,San Francisco Metropolitan Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,2362,"['SMILE-LV', 'SMILE-IXP']",2362,,725,http://www.smile-ixp.net,1236,456172,Riga,RIX,"{'ipv4': ['195.246.227.0/24'], 'ipv6': ['2001:7f8:16::/64']}",,364,LV,,Santa Monica Internet Local Exchange,,"['pdb', 'he', 'pch']",LV-1050
Asia-Pacific,,[],,,1414,,2285,1512569,Tashkent,TAS,"{'ipv4': ['185.239.155.0/24'], 'ipv6': []}",41.26670,,UZ,69.21670,Science Network Solution IX,,['pch'],
Europe,15378,"['South Russia IX', 'Sea-IX']",15378,,727,http://sea-ix.ru/,1867,542420,Krasnodar,,"{'ipv4': ['91.240.225.0/24'], 'ipv6': ['2001:7f8:6f::/64']}",45.03930,633,RU,38.98720,Sea-IX Internet exchange,,"['pdb', 'he', 'pch']",
North America,29,"['SIX Seattle', 'Seattle Internet Exchange (MTU 1500)']",29,,728,https://www.seattleix.net/,345,,,SEA,"{'ipv4': ['206.81.80.0/23'], 'ipv6': ['2001:504:16::/64']}",,13,,,Seattle Internet Exchange,,"['pdb', 'pch']",
Africa,,[],,,729,,1928,2253354,Dakar,DKR,"{'ipv4': ['196.60.40.0/24'], 'ipv6': []}",14.73000,,SN,-17.50000,Senegal IX,,['pch'],
Europe,33790,[],33790,,1702,https://septemberix.com,,2759794,Amsterdam,,"{'ipv4': [], 'ipv6': ['2602:fafd:f05::/64']}",52.30000,4034,NL,4.77000,SeptemberIX,,"['he', 'pdb']",
Europe,3206,"['SOX Serbia', 'Serbian Open eXchange']",3206,,730,https://www.sox.rs,1350,,,BEG,"{'ipv4': ['185.1.27.0/24', '193.105.163.0/24'], 'ipv6': ['2001:7f8:1e::/64']}",,424,,,Serbian Open Exchange,,"['pdb', 'he', 'pch']",
Africa,12294,['SIXP Gambia'],12294,,732,http://www.sixp.gm,1811,2411989,Serekunda,BJL,"{'ipv4': ['196.223.34.0/24'], 'ipv6': []}",13.44840,2682,GM,-16.68514,Serekunda Internet Exchange Point,,"['pdb', 'he', 'pch']",
Europe,13087,['SerinIX Internet Exchange'],13087,,731,http://www.serinix.com,,703448,Kyiv,,"{'ipv4': ['195.135.199.0/24'], 'ipv6': []}",50.51482,1191,UA,30.52102,SerinIX IX,,"['he', 'pdb']",
Europe,,[],,,1228,,1962,115019,Shiraz,,"{'ipv4': [], 'ipv6': []}",29.59177,,IR,52.58370,Shiraz IX,,['pch'],
Europe,8736,['Krasnoyarsk Internet Exchange'],8736,,735,http://www.sibir-ix.ru/provider,1974,1502026,Krasnoyarsk,,"{'ipv4': ['91.230.210.0/23', '185.1.81.0/24', '84.22.159.0/24'], 'ipv6': ['2001:7f8:ac:142::/64']}",56.17000,822,RU,92.50000,Sibir-IX,,"['pdb', 'he', 'pch']",
Asia-Pacific,2784,['SGIX'],2784,Singapore,736,https://www.sgix.sg,1272,1880252,Singapore,"QPG, SIN","{'ipv4': ['103.16.102.0/23'], 'ipv6': ['2001:de8:12:100::/64']}",,429,SG,,Singapore Internet Exchange,,"['pdb', 'pch']",
Asia-Pacific,1279,"['SOX Singapore', 'SOX']",1279,,737,http://www.sox.net.sg/,202,1880252,Singapore,SIN (old),"{'ipv4': ['198.32.141.0/24'], 'ipv6': ['2001:de8:d::/64']}",,93,SG,,Singapore Open Exchange,,"['pdb', 'he', 'pch']",
North America,31461,"['Skywolf IX', 'Skywolf Internet Exchange United States']",31461,,1522,https://www.skywolf-ix.net,,,,,"{'ipv4': ['174.136.236.0/24'], 'ipv6': ['2602:fc1d:100::/64']}",,3769,US,,Skywolf IX US,,"['he', 'pdb']",
Europe,187,['SIX.SK Košice'],187,Košice,739,http://www.six.sk,1521,724443,Košice,,"{'ipv4': ['192.108.145.0/24'], 'ipv6': []}",,559,SK,,Slovak Internet Exchange Košice,Boženy Němcovej 3,"['pdb', 'pch']",04001
Europe,187,"['SIX.SK', 'Slovak Internet eXchange']",187,,738,http://www.six.sk,204,3060972,Bratislava,,"{'ipv4': ['192.108.148.0/24'], 'ipv6': ['2001:7f8:2f::/64']}",,84,SK,,Slovak Internet eXchange Bratislava,,"['pdb', 'he', 'pch']",
Europe,2091,['SIX SI'],2091,,740,https://www.arnes.si/infrastructure/six-slovenian-internet-exchange/,205,3196359,Ljubljana,,"{'ipv4': ['193.2.141.0/24', '91.220.194.0/24'], 'ipv6': ['2001:7f8:46::/64']}",,319,SI,,Slovenian Internet Exchange,,"['pdb', 'he', 'pch']",1000
Africa,21518,['SoIXP'],21518,,971,http://soixp.so,2072,53654,Mogadishu,MGQ,"{'ipv4': ['196.60.54.0/24'], 'ipv6': ['2001:43f8:11a0::/64']}",2.02051,2410,SO,45.30546,Somali Internet Exchange Point,,"['pdb', 'pch']",
North America,,[],,,742,,1873,4180439,Atlanta,,"{'ipv4': [], 'ipv6': []}",33.86000,,US,-84.40000,South East Network Access Point,,['pch'],
Europe,20819,['STIX'],20819,,1000,http://www.stix.bz/,2119,,,,"{'ipv4': ['185.1.124.0/24'], 'ipv6': ['2001:7f8:cf::/64']}",,2537,IT,,South Tyrol Internet Exchange,,"['pdb', 'he', 'pch']",
North America,,[],,,744,,354,4699066,Houston,,"{'ipv4': ['198.32.236.0/24'], 'ipv6': []}",29.75000,,US,-95.35000,Southeast Texas GigaPOP,,['pch'],
North America,7072,['SOAX'],7072,OR,745,http://soax.org/,1680,5740099,Medford,,"{'ipv4': ['198.251.118.0/28', '65.170.86.64/27'], 'ipv6': ['2602:fff8:0:510::/64']}",,357,US,,Southern Oregon Access Exchange,739 Welch Street,"['pdb', 'he', 'pch']",97501
North America,762,['SUPRnet'],762,UT,746,https://suprnet.net,1874,5546220,,SGU,"{'ipv4': ['206.53.201.0/24'], 'ipv6': ['2001:504:60::/64', '2001:504:60::/48']}",,363,US,,Southern Utah Peering Regional Network,,"['pdb', 'he', 'pch']",
Europe,17651,"['SPEED-IX', 'Speed-IX']",17651,,747,https://speed-ix.net,2196,,,,"{'ipv4': ['185.1.222.0/23'], 'ipv6': ['2001:7f8:b7::/64']}",,1842,NL,,Speed Internet Exchange,,"['pdb', 'he', 'pch']",
North America,25400,['Spokane Internet Exchange'],25400,,1170,https://spokaneix.net/,,,,,"{'ipv4': ['206.83.139.0/24'], 'ipv6': ['2001:504:9f::/64']}",,3090,US,,SpokaneIX,,"['he', 'pdb']",
North America,15749,['Springfield Internet eXchange'],15749,MO,1281,http://www.springix.net,,,,,"{'ipv4': ['149.112.4.0/24'], 'ipv6': ['2001:504:100::/64']}",,3195,US,,SpringIX,,"['he', 'pdb']",
Asia-Pacific,,[],,,748,,219,1248991,Colombo,CMB,"{'ipv4': ['203.143.4.0/27'], 'ipv6': []}",6.90000,,LK,79.87000,Sri Lanka Internet Exchange,,['pch'],
Europe,25773,['STACIX'],25773,,1230,https://stacix.net,2241,,,FRA2,"{'ipv4': ['185.1.180.0/24'], 'ipv6': ['2001:7f8:fd::/64']}",,3211,DE,,Staclar Internet Exchange,,"['pdb', 'he', 'pch']",
North America,,[],,,751,,272,4887398,Chicago,,"{'ipv4': ['206.220.241.0/24'], 'ipv6': []}",41.85000,,US,-87.65000,StarLight,,['pch'],
North America,22155,"['NC-IX', 'North Carolina Internet Exchange']",22155,NC,1110,http://nc-ix.org/,,4460243,Charlotte,,"{'ipv4': ['206.83.138.0/24'], 'ipv6': ['2001:504:9d::/64']}",,3081,US,,Statewide NC-IX,701 E Trade St,"['he', 'pdb']",00000
Europe,14855,['SIX Stavanger'],14855,,704,https://www.nix.no,1511,3137115,,,"{'ipv4': ['185.1.65.224/27'], 'ipv6': ['2001:7f8:12:6::/64']}",,1419,NO,,Stavanger Internet exchange,,"['pdb', 'he', 'pch']",
Europe,12240,"['Stockholm Internet eXchange', 'STHIX - Stockholm']",12240,NA,752,http://www.sthix.net/,627,,,,"{'ipv4': ['192.121.80.0/24'], 'ipv6': ['2001:7f8:3e::/64']}",,172,SE,,Stockholm Internet Exchange,,"['pdb', 'pch']",
