zipcode,longitude,pdb_org_id,address,country,city,pdb_fac_id,name,num_ixs,state,fac_id,sources,clli,geo_id,latitude,alternatenames
540-0001,135.530897,29677,Keihanshin OBP B/D 2-2-82 ShiromiChuo Ward,JP,Osaka,12431,Digital Edge OSA1 - Osaka,1,,1803,['pdb'],,1853909,34.693246,[]
69057-060,-60.012623,22414,"Rua Belo Horizonte, 19 - Adrianópolis",BR,Manaus,12438,4wnet Telecomunicações - Amazonas,1,Amazonas,1620,['pdb'],,3663517,-3.106199,[]
"14.2734,121.0660",121.059179,29677,E Science AvenueLaguna Technopark,PH,Binan Laguna,12439,Digital Edge MNL1 (NARRA1) - Manila,4,,1882,['pdb'],,,14.264356,[]
226010,81.012758,6417,"5th Floor, Urbanac Business Park,A-1, Vibhuti Khand, Gomti Nagar",IN,Lucknow,12447,CtrlS Lucknow DC1,1,Uttar Pradesh,1742,['pdb'],,1264733,26.867327,[]
6014,123.931728,18866,A.S Fortuna St. Bakilid,PH,Mandaue City,12466,ePLDT VITRO Cebu 1 & 2,1,,1804,['pdb'],,1701947,10.336793,[]
0618,174.636853,32729,32-34 Westpoint DriveHobsonville,NZ,Auckland,12503,CDC Auckland 2 (AKL2),1,Auckland,1968,['pdb'],,2193733,-36.803028,[]
12623,13.61756,32785,Florastr. 13312623 Berlin,DE,Berlin,12507,Penta Infra BER01,1,Berlin,1670,['pdb'],,2950159,52.513685,[]
30339,,2,450 Interstate to N PKWY,US,Atlanta,12513,Equinix AT4 - Atlanta,1,GA,1671,['pdb'],,4180439,,[]
13630,106.864,26490,"Universitas Binawan, Lobby 2Jl. Dewi Sartika No.25-30, RT.12/RW.5",ID,Jakarta Timur,12531,Datahall Datacenter,,DKI Jakarta,1805,['pdb'],,,-6.25159,[]
270-1412,140.104687,930,Sakuradai,JP,Shiroi-shi,12574,IIJ Shiroi DCC,1,Chiba-ken,1672,['pdb'],,,35.800503,[]
170-0013,,930,Higashiikebukuro,JP,Toshima-ku,12575,IIJ Ikebukuro DC,1,Tokyo,1673,['pdb'],,,,[]
800013,,6417,"Plot No :18, Industrial Area Patliputra,",IN,Patna.,12580,CtrlS Patna DC1,1,,1743,['pdb'],,,,[]
10570,106.816168,33029,Jakarta City Center,ID,Jakarta,12590,BDx CGK1 - Jakarta City Center,1,,1969,['pdb'],,1642911,-6.210889,[]
12430,106.786144,33029,"BDx Data Center | CGK3 | South Jakarta, Jalan T.B. Simatupang No.Kav. 10, RT.16/RW.6,Cilandak Bar., Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12430, Indonesia",ID,Jakarta,12592,BDx CGK3 - Jakarta TBS,1,,1883,['pdb'],,1642911,-6.290823,[]
12710,106.825258,33061,"Jl. Kuningan Barat Raya No.9B, RT03 RW02Kelurahan Kuningan Barat, Kecamatan Mampang Prapatan",ID,Jakarta Selatan,12602,ProDC P1,1,DKI Jakarta,1806,['pdb'],,,-6.239248,[]
34517,28.671267,16757,Selahattin Eyyubi (Örnek) Mah.Erzurum Kongre Cad. No:8,TR,Esenyurt,12683,Vodafone Esenyurt MTX,1,İstanbul,1674,['pdb'],,747323,41.048791,[]
273001,83.370172,10649,"ONE OTT, Cinema road, RKDK Building, Phase-2,Shahi Market, Gorakhpur, , 273001",IN,Gorakhpur,12703,NIXI Gorakhpur,,,1675,['pdb'],,1270926,26.755813,[]
9660000,-71.083703,2,"Ruta 66, Camino de la Fruta, S/N",CL,San Pedro,12706,Equinix ST4 - Santiago,1,Región Metropolitana,1677,['pdb'],,3871828,-34.429019,[]
4300,152.898655,33246,11 Mary Macenroth LaneSpringfield QLD 4300,AU,Brisbane,12707,Polaris Data Centre,1,QLD,1678,['pdb'],,2174003,-27.681733,[]
713101,87.86958,10649,"Burdwan Railway Station Railtel O.F.C. HUT, Burdwan,Burdwan, West Bengal",IN,Burdwan,12715,NIXI Burdwan,,West Bengal,1679,['pdb'],,1277029,23.249819,[]
713212,87.345851,10649,"STPI Durgapur- Address: G89W+78Q, Sahid Sukumar Banerjee Sarani,Opp to Spencers, Bidhannagar, Durgapur, West Bengal 713212",IN,Durgapur,12716,NIXI Durgapur,,West Bengal,1680,['pdb'],,1272175,23.518222,[]
390007,73.17325,10649,"Ishan Netsol Pvt Ltd - 802-Sterling Centre, R.C Dutt Road,Alkapuri, Baroda - 390007",IN,Baroda,12717,NIXI Baroda,1,Gujarat,1681,['pdb'],,1253573,22.31036,[]
360001,70.7956,10649,"Ishan Netsol Pvt Ltd - 315-316, Shivam Complex, Dr. Yagnik Road,Opp Jagnath Temple, Rajkot – 360001",IN,Rajkot,12718,NIXI Rajkot,1,Gujarat,1682,['pdb'],,1258847,22.29194,[]
335009,72.819144,10649,"Ishan Netsol Pvt Ltd - Office No. 330/331, International Trade Center,Majura Gate, Ring Road, Surat",IN,Surat,12719,NIXI Surat,1,Gujarat,1683,['pdb'],,1255364,21.181279,[]
122022,77.081243,10649,"30, Phase IV, Udyog Vihar, Sector 18,Gurugram, Haryana 122022",IN,Gurugram,12723,NIXI Gurgaon,,Haryana,1687,['pdb'],,,28.494032,[]
452010,75.86528,10649,"MPSEDC, STPI Building, Electronic Complex, Atmaram Choudhary Marg, Near Readymade Complex,Pardesipura, Indore, Madhya Pradesh 452010",IN,Indore,12733,NIXI Indore,1,,1693,['pdb'],,1269743,22.752445,[]
462038,77.361843,10649,"STPI, Plot No C-11, IT Park, Near RGPV, New Jail Rd,Gandhi Nagar, Bhopal, Madhya Pradesh 462038",IN,Bhopal,12734,NIXI Bhopal,1,,1694,['pdb'],,1275841,23.301266,[]
799001,91.297177,10649,"CSC, IT Bhawan,ITI Road,Indranagar, Agartala, West Tripura - 799 006.",IN,Agartala,12737,NIXI Agartala,1,,1695,['pdb'],,1279290,23.856622,[]
560100,77.663789,10649,"NIXI C/O SIFY, 3rd Floor, Cyber Park, 3rd Cross Rd, Electronics City Phase 1,Electronic City, Bengaluru, Karnataka 560100 India",IN,Bengaluru,12740,NIXI Bangalore,,Karnataka,1697,['pdb'],,1277333,12.838012,[]
380054,72.51403,10649,"NIXI C/O GNFC, Code Solutions -A Division of GNFC Limited 301, GNFC Info Tower, Nr. Grand Bhagwati,S G Highway , Bodakdev, Ahmedabad - 380054 Gujarat India.",IN,Ahmedabad,12741,NIXI Ahmedabad,1,,1698,['pdb'],,1279233,23.041238,[]
781001,91.786092,10649,"NIXI C/O AMTRON, Assam Electronics Development Corporation Ltd. Industrial Estate,Bamunimaidan, Guwahati-21, Assam",IN,Guwahati,12742,NIXI Guwahati,1,,1699,['pdb'],,1271476,26.185805,[]
500081,,10649,"NIXI C/O CtrlS Datacenters Ltd,16 Software Units Layout,Madhapur (Hitech-City),Hyderabad – 500081, Telangana",IN,Hyderabad,12743,NIXI Hyderabad,,Telangana,1700,['pdb'],,1269843,,[]
700054,88.392604,10649,"NIXI C/O, STT, 1, Videsh Sanchar Bhavan, 18, CIT Rd,Ultadanga, Kolkata, West Bengal 700054",IN,Kolkata,12744,NIXI Kolkata,,,1701,['pdb'],,1275004,22.588914,[]
88131,9.71927,33273,Auenstraße 18,DE,Lindau,12746,PCK IT Datacenter Lindau,,Bavaria,1807,['pdb'],,2877550,47.553064,[]
251010,-73.992722,2243,1.5KM VIA BRICENO - ZIPAQUIRA - #9,CO,Bogota,12748,HostDime BOG Colombia Tier IV Data Center,1,,1884,['pdb'],,3688689,5.012069,[]
400072,72.897744,10649,"NIXI C/o Equinix Data center (GPX-1)., Unit A - 001, Boomerang, Chandivali Farm Road,Near Oberoi Garden, Andheri East, Mumbai – 400072",IN,Mumbai,12750,NIXI Mumbai GPX,1,Maharashtra,1702,['pdb'],,1275339,19.121328,[]
400703,72.998648,10649,"NIXI C/o Sify Technologies:Tower No.2, 5th Floor, International Infotech ParkMumbai Maharashtra, India, 400703",IN,Mumbai,12751,NIXI Mumbai SIFY,1,Maharashtra,1703,['pdb'],,1275339,19.063309,[]
403001,73.825736,10649,"STPI DC, 2nd Floor, Udyog Bhawan, Panaji, Goa-403001",IN,Panaji,12752,NIXI Panaji,1,,1704,['pdb'],,1260607,15.500517,[]
05-850,20.848805,10478,Sadowa 5,PL,Jawczyce,12758,Netia Data Center MIND,1,,1885,['pdb'],,770231,52.210771,[]
600113,80.248444,10649,"NIXI C/O. SIFY , II Floor, TIDEL Park, No.4, Canal Bank Road,Taramani, Chennai, Tamil Nadu 600113 India",IN,Chennai,12768,NIXI Chennai SIFY,,Tamil Nadu,1705,['pdb'],,1264527,13.00609,[]
600002,80.278493,10649,"NIXI C/O. STT, Videsh Sanchar Bhavan, No.4 ,Swami Sivananda Salai Chennai, Tamil Nadu 600002",IN,Chennai,12769,NIXI Chennai STT,,Tamil Nadu,1706,['pdb'],,1264527,13.069292,[]
201301,77.381149,10649,"NIXI C/O, Netmagic IT Services Private Limited Building H - 223,Sector 63 Near Ginger Hotel Noida, Uttar Pradesh - 201301",IN,Noida,12770,NIXI Noida Netmagic,,Uttar Pradesh,1707,['pdb'],,7279746,28.620251,[]
110048,,10649,"NIXI C/O, STT, IDC Building, Block E, Greater Kailash I,Greater Kailash New Delhi, Delhi 110048",IN,Delhi,12771,NIXI Delhi STT,,Delhi,1708,['pdb'],,1273294,,[]
M5J 2N1,-79.384228,2520,151 Front St W Suite 402Toronto ON M5J 2N1,CA,Toronto,12774,eStruxture TOR-1,1,ON,1926,['pdb'],,6167865,43.644639,[]
M5H 1J8,-79.384055,2520,145 King St W 8th FlToronto ON M5H 1J8,CA,Toronto,12775,eStruxture TOR-2,1,ON,1927,['pdb'],,6167865,43.64743,[]
M8W 4W3,-79.53699,2520,431 Horner Ave,CA,Toronto,12776,eStruxture TOR-3,1,Ontario,1928,['pdb'],,6167865,43.601368,[]
M1X 1E4,-79.23974,2520,20 Pullman CrtToronto ON M1X 1E4,CA,Toronto,12777,eStruxture TOR-4,1,ON,1929,['pdb'],,6167865,43.820682,[]
L4N 8Z8,-79.670164,2520,612 Welham RdBarrie ON L4N 8Z8,CA,Barrie,12778,eStruxture TOR-5,1,ON,1930,['pdb'],,5894171,44.337608,[]
20057,,33038,H. BonthiHiyfasheyha Goalhi,MV,Male',12781,MVIXP Datacenter,1,,1709,['pdb'],,,,[]
90231,119.44173,15198,Jl.Urip Sumoharjo No.20Gedung Grah Pena Lt.3 Kav.301 C-D,ID,Makassar,12787,IIX-Sulampua,1,Sulawesi Selatan,1744,['pdb'],,1622786,-5.136896,[]
800013,85.110078,10649,"CTRLS- 6th floor, Plot no:-18,  Patliputra Industrial Area,Patliputra, Patna, Bihar 800013",IN,Patna,12793,NIXI Patna,,Bihar,1710,['pdb'],,1260086,25.628102,[]
57166,110.71923,6718,"Ruko Pondok PermaiJl. Tentara Pelajar, Wirogunan, Kec. Kartasura",ID,Sukoharjo,12799,Citranet DC Surakarta,1,,1711,['pdb'],,1626253,-7.541058,[]
,51.453699,25071,Ar Rayyan 5825Tech 2 Building,QA,Doha,12828,Meeza Data Center - MV1,1,,1745,['pdb'],,290030,25.238965,[]
223 62,13.225075,9249,Mobilvägen 10,SE,Lund,12855,31173 DC Lund Mobilvägen,1,,1713,['pdb'],,2693678,55.716846,[]
8320042,-70.649189,1046,Lidice 652,CL,Santiago,12864,GTD Chile -  Lidice II,1,Region Metropolitana,1714,['pdb'],,3871336,-33.43542,[]
8551135,-70.689108,1046,Panamericana Nte. 3615Conchali,CL,Santiago,12865,GTD Chile - Panamericana,,Region Metropolitana,1715,['pdb'],,3871336,-33.387962,[]
42116,106.174048,15198,Jl. Trip Jamaksari Ruko Inti Cinanggung Sumurpecung,ID,Serang,12919,APJII Banten,1,Banten,1746,['pdb'],,1627549,-6.11942,[]
30164,104.748297,15198,"Jl. Swadaya No.84Talang Aman, Kec. Kemuning",ID,Kota Palembang,12920,APJII Sumsel,1,,1747,['pdb'],-,1633070,-2.951569,[]
390007,73.173267,11620,"802-Sterling Centre, R.C Dutt Road,Alkapuri",IN,Baroda,12927,Ishan Technologies Baroda,1,Gujarat,1748,['pdb'],,1253573,22.31034,[]
1930,4.504025,8592,Mercuriusstraat 27,BE,Zaventem,12957,Digital Realty Brussels BRU3,2,,1749,['pdb'],,2783310,50.873683,[]
1930,4.504025,8592,Mercuriusstraat 27,BE,Zaventem,12958,Digital Realty Brussels BRU4,2,,1750,['pdb'],,2783310,50.873683,[]
35122,105.283458,15198,"Jl. Ridwan Rais No. 2BTj. Baru, Kec. Kedamaian",ID,Kota Bandar Lampung,12999,APJII Lampung,1,Lampung,1751,['pdb'],,1624917,-5.402546,[]
55223,110.374564,15198,"GD UII, Jl. Cik Di Tiro No.1, TerbanKec. Gondokusuman",ID,Kota Yogyakarta,13000,IIX-Jogja,1,,1752,['pdb'],,1621177,-7.781889,[]
36124,103.604559,15198,"Jl. Prof. DR. Moh. Yamin No. 78Kel. Lebok Bandung, Kec. Jelutung",ID,Kota Jambi,13002,APJII Jambi,1,Jambi,1753,['pdb'],,,-1.612567,[]
28115,,11941,Jalan Juanda Gg Sumber 1B,ID,Pekanbaru,13003,WanXP Datacenter,1,Riau,1754,['pdb'],,1631761,,[]
28293,101.368507,31725,Hexa Media SaranaJl. Kubang Raya,ID,Kampar,13005,Hexa Data Center,1,,1755,['pdb'],,6724577,0.433267,[]
40112,107.616148,15198,"Gedung Wisma Bumiputera, Lantai 8 Suite #806CJl. Asia Afrika No.141-149, Kec. Sumur Bandung",ID,Kota Bandung,13009,APJII Jabar,1,Jawa Barat,1756,['pdb'],,1650357,-6.920441,[]
B9 4ER,,17600,Westley Street,GB,Birmingham,13025,Proximity Edge 8 Birmingham,1,,1757,['pdb'],,2655603,,[]
42001-2200,-88.634104,24330,1212 Helen St,US,Paducah,13030,Quad State Data PAH1,1,KY,1758,['pdb'],,4048662,37.09402,[]
91140-000,-51.120506,8225,"Avenida Assis Brasil, 7802Sarandi",BR,Porto Alegre,13051,PIX-Tri Telecom,1,RS,1759,['pdb'],,3452925,-29.985864,[]
90035-073,-51.20761,1306,"Av. Independência, 1299Independência",BR,Porto Alegre,13052,PIX Telium Porto Alegre,1,,1760,['pdb'],,3452925,-30.029433,[]
9747 AX,6.527313,33885,De Bunders 1,NL,Groningen,13055,Bytesnet Groningen,1,,1761,['pdb'],,2755251,53.244613,[]
17520,107.089244,23644,"St Jawa, Block GG5-1, MM2100 Industrial AreaCikarang Barat, Kabupaten Bekasi, West Java",ID,Kabupaten Bekasi,13072,DCI Indonesia (JK5),2,Indonesia,1886,['pdb'],,,-6.299731,[]
28293,101.396559,33927,Kompleks Royal  Regency Block A 14Jalan Rajawali Sakti Kelurahan Delima Kecamatan Tampan,ID,Pekanbaru,13080,sumIX Data Center,1,Riau,1762,['pdb'],,1631761,0.470118,[]
50309,-93.631042,8799,616 10th Street,US,Des Moines,13101,Aureon Downtown,1,Iowa,1763,['pdb'],DESMIAFL,4853828,41.5879,[]
641018,76.97974,10649,"ISHAN Netsol Classic Towers, 104, 5th floor, 1547, Trichy road,Coimbatore, Tamil Nadu- 641018",IN,Coimbatore,13107,NIXI Coimbatore,1,Tamil Nadu,1764,['pdb'],,1273865,10.996028,[]
492001,,10649,"ISHAN-DC, 6th Floor, office no - 1, Ashoka Millennium, Ring Road no-1,Near Rajendra Nagar, Raipur, Chhattisgarh, 492001",IN,Raipur,13114,NIXI Raipur,1,Chhattisgarh,1765,['pdb'],,1258980,,[]
69097418,-59.976028,22414,"R. Mandala, 8 - Cidade Nova",BR,Manaus,13128,PIX K3G Manaus,1,,1769,['pdb'],,3663517,-3.004277,[]
395001,72.819144,11620,"330 & 331, 3rd Floor, International Trade Centre, Majura Gate, Surat, Gujarat 395001Majura Gate",IN,Surat,13131,Ishan Technologies Surat,1,Gujarat,1770,['pdb'],,1255364,21.181279,[]
360001,70.790579,11620,"406 & 407 Shivam Complex, Opp. Jagnath Temple,Sarveshwar Chowk, Dr. Yagnik Road",IN,Rajkot,13133,Ishan Technologies Rajkot,1,Gujarat,1771,['pdb'],,1258847,22.293421,[]
380060,72.525576,11620,"B-503 Shapath Hexa,Opp. Gujarat Highcourt, Nr. Ganesh Maridian,",IN,Ahmedabad,13138,Ishan Technologies Ahmedabad,2,Gujarat,1772,['pdb'],,1279233,23.074645,[]
422005,73.754627,11620,"A-204 The Hub, Parijat Nagar ChowkOpp. Shete Hospital, Mahatma Nagar,",IN,Nashik,13146,Ishan Technologies Nashik,1,Maharashtra,1773,['pdb'],,1261731,20.002902,[]
440012,79.085532,11620,"A-704 Lokmat Bhavan,",IN,Nagpur,13147,Ishan Technologies Nagpur,1,Maharashtra,1774,['pdb'],,1262180,21.142105,[]
492001,,11620,"Office No. - 1 6th Floor, Ashoka Millennium,Ring Road No. 1, near Rajendra Nagar,",IN,Raipur,13149,Ishan Technologies Raipur,1,Chhattisgarh,1775,['pdb'],,1258980,,[]
482002,79.909205,11620,"3rd Floor Shree Ram Tower, Ekta Chowk,MR4 Road, Near Aapka Rashan, Ekta Nagar,",IN,Jabalpur,13150,Ishan Technologies Jabalpur,1,Madhya Pradesh,1776,['pdb'],,1269633,23.182624,[]
753003,85.896562,11620,"1st Floor, Plot No-741/2309, KB Complex,Station Road",IN,Cuttack,13151,Ishan Technologies Cuttack,2,Odisha,1777,['pdb'],,1273780,20.466632,[]
20000,101.049255,491,"700/86 Soi Amata Nakorn Industrial, Ban Kao, Phan Thong District",TH,Chon Buri,13155,NTT Bangkok 2 Data Center (BKK2),2,,1778,['pdb'],,1611110,13.443015,[]
10500,100.539009,12427,"44 N Sathon Rd, Silom, Bang RakSmooth Life Tower, 11 Floor",TH,Bangkok,13156,AIMS Bangkok 44 N Sathon Rd,2,,1779,['pdb'],,1609350,13.725144,[]
67400,,34202,Rue Jean-Dominique Cassini,FR,Illkirch-Graffenstaden,13192,Euclyde DC7-Strasbourg,1,,1780,['pdb'],,3012834,,[]
1930,4.45416,26850,Excelsiorlaan 15,BE,Zaventem,13276,brusselsdc,2,,1808,['pdb'],,2783310,50.881447,[]
97415-9424,-124.28091,33030,603 Hemlock St,US,Brookings,13284,TheSCAX,1,OR,1809,['pdb'],,5715905,42.051179,[]
240,,33379,Avenue du Colonel Hassan Moursal Kourda,TD,N'Djamena,13288,ADETIC N'Djamena,1,,1810,['pdb'],,2427123,,[]
1013 CX,4.86353,34279,Nieuwe Hemweg 261013 CX Amsterdam,NL,Amsterdam,13339,Qupra DC,3,Noord-Holland,1811,['pdb'],,2759794,52.395257,[]
M32 0QT,-2.324106,7980,Cobra CourtStretford,GB,Manchester,13340,Pulsant Manchester,2,Greater Manchester,1812,['pdb'],,2643123,53.46131,[]
61634-180,-38.618587,22825,"Rua Sobral 1155, Tabapuã",BR,Caucaia,13345,TELLCORP - INTERNET DATA CENTER,1,,1813,['pdb'],,3402429,-3.739784,[]
123456,135.0,25554,123 Example Street,AQ,Example Town,13346,PeeringDB Example Facility North,1,Example,1814,['pdb'],,,-82.862752,[]
123456,135.0,25554,987 Example Street,AQ,Example Town,13399,PeeringDB Example Facility South,1,Example,1815,['pdb'],,,-82.862752,[]
54628,,21297,Stadiou,GR,Thessaloniki,13410,Balkan Gate,2,,1887,['pdb'],,734077,,[]
55224,,7741,"Kotabaru, Kec. Gondokusuman, Kota Yogyakarta",ID,Yogyakarta,13422,neuCentrIX - Yogyakarta Kota Baru,2,,1816,['pdb'],,1621177,,[]
50711-000,-34.916676,12678,"Av. Caxangá, 871Zumbi",BR,Recife,13424,PIX DTEL RECIFE,1,Pernambuco,1817,['pdb'],,3390760,-8.053432,[]
16120,29.088364,34873,Demirtaş Cumhuriyet Mah.1240. Sk. No:3,TR,Osmangazi,13469,DGN Teknoloji - Bursa,1,Bursa,1970,['pdb'],,7701435,40.268007,[]
751001,85.833282,2199,"Keshari Commercial ComplexUnit 3, Kharavela Nagar",IN,Bhubaneswar,13537,SIFY Bhubaneswar,1,,1818,['pdb'],,1275817,20.272076,[]
682030,,2199,"Infopark,Thapasya, KusumagiriKakkanad",IN,Cochin,13538,SIFY COCHIN,1,Kerala,1819,['pdb'],,1273874,,[]
160022,76.768877,2199,"SCO 215-216-217, Sec 34A",IN,Chandigarh,13539,SIFY Chandigarh,1,,1820,['pdb'],,1274746,30.719931,[]
530001,,2199,"City Plaza, Dabagardens,Allipuram Ward,Block No.41, TS No.1542 Door No.30-15-158",IN,Vishakhapatam,13540,SIFY Visakhapatnam,1,Hyderabad,1821,['pdb'],,,,[]
695001,76.948057,2199,"3rd Floor,Karimpanal Statue AvenueG.H.Road, Statue, Kinfra",IN,Thiruvananthapuram,13541,SIFY Trivandrum,1,Kerala,1822,['pdb'],,1254163,8.498169,[]
141001,75.833388,2199,"SCO 37, 3rd floor,Feroze Gandhi Market",IN,Ludhiana,13542,SIFY Ludhiana,1,Punjab,1823,['pdb'],,1264728,30.901902,[]
834001,85.324759,2199,"Green Field Centrium,5th Floor,Main RoadOpposite to Big Bazar",IN,Ranchi,13543,SIFY Ranchi,1,Jharkhand,1824,['pdb'],,1258526,23.351496,[]
144001,75.58285,2199,"Nirmal Complex, EH 198,Civil LinesGT Road,Jalandhar",IN,Jalandhar,13544,SIFY Jalandhar,1,Punjab,1825,['pdb'],,1268782,31.320923,[]
734001,,2199,"160/1030, 2nd Floor,Haren Mukherjee RoadHakimpara",IN,Siliguri,13546,SIFY Siliguri,1,West Bengal,1826,['pdb'],,1256525,,[]
143001,,2199,"SCF 50, KABIR PARK,OPPOSITE GNDU",IN,AMRITSAR,13547,SIFY Amritsar,1,PUNJAB,1827,['pdb'],,1278710,,[]
636002,,2199,"66,5th floor,Fort Main Road",IN,SALEM,13549,SIFY Salem,1,TAMIL NADU,1828,['pdb'],,1257629,,[]
,,1238,"Mutual Place,Cnr. Cape and Langenhoven RoadsGreenacres",ZA,Gqeberha,13550,Dimension Data - Gqeberha (Port Elizabeth),1,Eastern Cape,1829,['pdb'],,,,[]
628001,,2199,"Ceeyem Building18 D, South Raja Street,Tuticorin-628001",IN,Tuticorin,13562,SIFY Tuticorin,1,Tamil Nadu,1830,['pdb'],,8629640,,[]
243002,79.413517,2199,"No 63 Civil Lines, Choupla,Bareilly-243002",IN,Bareilly,13563,Sify Bareilly,1,Uttar Pradesh,1831,['pdb'],,1277013,28.354371,[]
,36.889166,35059,"Cabanas, Mombasa Road.Sayani Office, 4th Floor, The Oval, Jalaram Road, Westlands, Nairobi.",KE,Nairobi,13572,IXAfrica NRB01,1,,1888,['pdb'],,184745,-1.332149,[]
6530,,29427,Bialo More 3,BG,Haskovo,13579,Talido Bulgaria,1,Kapitan Andrevo,1889,['pdb'],,730435,,[]
10310,100.547398,7,"66 Rimklong Bangkapi Road,Bangkapi, Huai Khwang",TH,Bangkok,13618,Telehouse – Bangkok,5,,1890,['pdb'],,1609350,13.747888,[]
74147,120.281537,32614,"Address: No. 28, Nan-Ke 3rd Rd., Xinshi Dist",TW,Tainan,13635,FOX Tainan,1,,1891,['pdb'],,1668355,23.100495,[]
40763,120.608322,32614,"Address: No. 22, Keyuan Rd., Xitun Dist.",TW,Taichung,13636,FOX Taichung,1,,1892,['pdb'],,1668399,24.204137,[]
30076,120.995793,32614,"No. 7, R&D 6th Rd., East Dist.",TW,Hsinchu,13637,FOX Hsinchu,1,,1893,['pdb'],,1675151,24.782524,[]
400710,73.024247,10364,"Plot EL- 25, 'A' wing , Village Mahape, Trans Thane industrial areaMahape Navi Mumbai,,District Thane",IN,Navi Mumbai,13647,NTT NAV01 Mahape,1,Maharashtra,1894,['pdb'],,6619347,19.171907,[]
1700,121.036511,18866,"Elorde Sports Compound, Dr Arcadio Santos Ave, San Antonio",PH,Parañaque,13651,ePLDT VITRO Parañaque,1,,1931,['pdb'],,1694781,14.45675,[]
16149,8.90048,32058,"Via Angelo Scarsellini, 40Via De Marini, 1",IT,Genoa,13665,Liguria Digitale Data Center - WTC,1,Italy,1895,['pdb'],,3176219,44.408474,[]
6530,,35380,Byalo More 3 Kapitan Andreevo,BG,Haskovo,13672,TSBG Hosting,1,Svilengrad,1896,['pdb'],,730435,,[]
16010,29.061631,35421,"Ovaakca Egitim Mah, İstanbul Cad. No:750",TR,Bursa,13698,PenDC Bursa,1,Osmangazi,1897,['pdb'],,750269,40.258739,[]
110221,-74.107237,35505,Cra 69 #25B 44Piso 8 Oficina 801,CO,Bogota,13722,IFX Datacenter WBP Bogota,1,Bogota,1898,['pdb'],,3688689,4.657618,[]
17530,,35458,Jl. Science BoulevardJayamukti,ID,Bekasi,13733,MettaDC ID01,1,Jawa Barat,1899,['pdb'],,1649378,,[]
12710,106.824443,35458,"Cyber Building, 5th FloorJalan Kuningan Barat No. 8",ID,South Jakarta,13734,MettaDC POP01,1,Jakarta,1900,['pdb'],,,-6.238125,[]
30624-200,-43.99296,18207,"Rua Falcão, 722Flávio Marques Lisboa (Barreiro)",BR,Belo Horizonte,13801,PIX Eletronet - Belo Horizonte,1,MG,1901,['pdb'],,3470127,-19.998807,[]
32341-590,-44.062243,12820,"Rua José Perminio da Silva, 80 Galpão 7Cinco",BR,Contagem,13802,PIX Century Telecom - Belo Horizonte,1,MG,1902,['pdb'],,3465624,-19.931735,[]
94828-320,-51.051317,17934,"Rua Fátima, 457Maria Regina",BR,Alvorada,13803,PIX Giganetsul - Porto Alegre,1,RS,1903,['pdb'],,6316373,-29.992443,[]
1879,12.54552,26089,H.c. Ørsteds Vej 5,DK,Frederiksberg C,13816,Labicolo,1,Hovedstaden,1904,['pdb'],,,55.676358,[]
2113,151.131858,26204,23-25 Waterloo RdMacquarie Park NSW 2113,AU,Macquarie Park,13839,Fujitsu North Ryde,2,NSW,1932,['pdb'],,8347858,-33.786752,[]
55223,110.37514,9547,Jalan Cik Ditiro 1Gondokusuman,ID,Yogyakarta,13844,UIINET UII Cik Di Tiro,2,Yogyakarta,1905,['pdb'],,1621177,-7.78236,[]
201301,77.48342,31769,"Yotta DatacenterPlot No 7, Tusiana Village, Knowledge Park V, Greater Noida, Uttar Pradesh 201301",IN,Greater Noida,13846,YOTTA D1,1,Uttar Pradesh,1971,['pdb'],,6954929,28.55235,[]
TC3145,,12947,Telisai Earth Station Sultan Haji Hassanal Bolkiah Highway TelisaiTutong Negara Brunei Darussalam,BN,Bandar Seri Begawan,13867,UNN Telisai CLS,1,Tutong,1906,['pdb'],,1820906,,[]
050021,-75.573769,30570,Cra. 45 #14 -111El Poblado,CO,Medellin,13901,Gtd Colombia - Medellin,1,Antioquia,1907,['pdb'],,3674962,6.216228,[]
110921,-74.155782,2,"Carrera 106, 15A-25Zona Franca de Bogota",CO,Bogota,13903,Equinix BG2 - Bogota,2,Bogota,1908,['pdb'],,3688689,4.671921,[]
30855-075,-44.024492,8044,"Avenida Marcelo Diniz Xavier, 649Califórnia",BR,Belo Horizonte,13914,PIX Sempre - Belo Horizonte,1,MG,1933,['pdb'],,3470127,-19.929073,[]
28037,-3.624212,35965,Maraton 12,ES,Madrid,13938,IaaS Datacenter Madrid,1,Madrid,1934,['pdb'],,3117735,40.439748,[]
16995,,35981,Jl. Biznet Technovillage No. 1,ID,Cimanggis,13939,Biznet Technovillage,1,West Java,1935,['pdb'],,1646435,,[]
3290,6.113522,35949,"202, Z.A.E. Wolser F",LU,Bettembourg,13987,LuxConnect DC1.2 - Bettembourg,2,,1936,['pdb'],,2960777,49.504919,[]
3290,6.113522,35949,"202, Z.A.E. Wolser F",LU,Bettembourg,13988,LuxConnect DC1.3 - Bettembourg,2,,1937,['pdb'],,2960777,49.504919,[]
60271,112.74282,14803,"Intiland Tower Lt 9 Suite 5A, Jl. Panglima Sudirman No.Kav. 101-103, Embong Kaliasin, Kec. Genteng",ID,"Surabaya, East Java",13992,Biznet Surabaya,1,,1938,['pdb'],,1625822,-7.273023,[]
