clli,num_ixs,latitude,zipcode,sources,longitude,pdb_org_id,country,fac_id,pdb_fac_id,alternatenames,address,geo_id,name,state,city
,1,26.867327,226010,['pdb'],81.012758,6417,IN,1742,12447,[],"5th Floor, Urbanac Business Park,A-1, Vibhuti Khand, Gomti Nagar",1264733,CtrlS Lucknow DC1,Uttar Pradesh,Lucknow
,1,10.336793,6014,['pdb'],123.931728,18866,PH,1804,12466,[],A.S Fortuna St. Bakilid,1701947,ePLDT VITRO Cebu 1 & 2,,Mandaue City
,1,52.513685,12623,['pdb'],13.61756,32785,DE,1670,12507,[],Florastr. 13312623 Berlin,2950159,Penta Infra BER01,Berlin,Berlin
,1,,30339,['pdb'],,2,US,1671,12513,[],450 Interstate to N PKWY,4180439,Equinix AT4 - Atlanta,GA,Atlanta
,,-6.25159,13630,['pdb'],106.864,26490,ID,1805,12531,[],"Universitas Binawan, Lobby 2Jl. Dewi Sartika No.25-30, RT.12/RW.5",,Datahall Datacenter,DKI Jakarta,Jakarta Timur
,1,35.800503,270-1412,['pdb'],140.104687,930,JP,1672,12574,[],Sakuradai,,IIJ Shiroi DCC,Chiba-ken,Shiroi-shi
,1,,170-0013,['pdb'],,930,JP,1673,12575,[],Higashiikebukuro,,IIJ Ikebukuro DC,Tokyo,Toshima-ku
,1,,800013,['pdb'],,6417,IN,1743,12580,[],"Plot No :18, Industrial Area Patliputra,",,CtrlS Patna DC1,,Patna.
,1,-6.290823,12430,['pdb'],106.786144,33029,ID,1883,12592,[],"BDx Data Center | CGK3 | South Jakarta, Jalan T.B. Simatupang No.Kav. 10, RT.16/RW.6,Cilandak Bar., Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12430, Indonesia",1642911,BDx CGK3 - Jakarta TBS,,Jakarta
,1,-6.239248,12710,['pdb'],106.825258,33061,ID,1806,12602,[],"Jl. Kuningan Barat Raya No.9B, RT03 RW02Kelurahan Kuningan Barat, Kecamatan Mampang Prapatan",,P1 Data Center,DKI Jakarta,Jakarta Selatan
,1,41.048791,34517,['pdb'],28.671267,16757,TR,1674,12683,[],Selahattin Eyyubi (Örnek) Mah.Erzurum Kongre Cad. No:8,747323,Vodafone Esenyurt MTX,İstanbul,Esenyurt
,,26.755813,273001,['pdb'],83.370172,10649,IN,1675,12703,[],"ONE OTT, Cinema road, RKDK Building, Phase-2,Shahi Market, Gorakhpur, , 273001",1270926,NIXI Gorakhpur,,Gorakhpur
,1,-34.429019,9660000,['pdb'],-71.083703,2,CL,1677,12706,[],"Ruta 66, Camino de la Fruta, S/N",3871828,Equinix ST4 - Santiago,Región Metropolitana,San Pedro
,1,-27.681733,4300,['pdb'],152.898655,33246,AU,1678,12707,[],11 Mary Macenroth LaneSpringfield QLD 4300,2174003,Polaris Data Centre,QLD,Brisbane
,,23.249819,713101,['pdb'],87.86958,10649,IN,1679,12715,[],"Burdwan Railway Station Railtel O.F.C. HUT, Burdwan,Burdwan, West Bengal",1277029,NIXI Burdwan,West Bengal,Burdwan
,,23.518222,713212,['pdb'],87.345851,10649,IN,1680,12716,[],"STPI Durgapur- Address: G89W+78Q, Sahid Sukumar Banerjee Sarani,Opp to Spencers, Bidhannagar, Durgapur, West Bengal 713212",1272175,NIXI Durgapur,West Bengal,Durgapur
,1,22.31036,390007,['pdb'],73.17325,10649,IN,1681,12717,[],"Ishan Netsol Pvt Ltd - 802-Sterling Centre, R.C Dutt Road,Alkapuri, Baroda - 390007",1253573,NIXI Baroda,Gujarat,Baroda
,1,22.29194,360001,['pdb'],70.7956,10649,IN,1682,12718,[],"Ishan Netsol Pvt Ltd - 315-316, Shivam Complex, Dr. Yagnik Road,Opp Jagnath Temple, Rajkot – 360001",1258847,NIXI Rajkot,Gujarat,Rajkot
,1,21.181279,335009,['pdb'],72.819144,10649,IN,1683,12719,[],"Ishan Netsol Pvt Ltd - Office No. 330/331, International Trade Center,Majura Gate, Ring Road, Surat",1255364,NIXI Surat,Gujarat,Surat
,,28.494032,122022,['pdb'],77.081243,10649,IN,1687,12723,[],"30, Phase IV, Udyog Vihar, Sector 18,Gurugram, Haryana 122022",,NIXI Gurgaon,Haryana,Gurugram
,1,22.752445,452010,['pdb'],75.86528,10649,IN,1693,12733,[],"MPSEDC, STPI Building, Electronic Complex, Atmaram Choudhary Marg, Near Readymade Complex,Pardesipura, Indore, Madhya Pradesh 452010",1269743,NIXI Indore,,Indore
,1,23.301266,462038,['pdb'],77.361843,10649,IN,1694,12734,[],"STPI, Plot No C-11, IT Park, Near RGPV, New Jail Rd,Gandhi Nagar, Bhopal, Madhya Pradesh 462038",1275841,NIXI Bhopal,,Bhopal
,1,23.856622,799001,['pdb'],91.297177,10649,IN,1695,12737,[],"CSC, IT Bhawan,ITI Road,Indranagar, Agartala, West Tripura - 799 006.",1279290,NIXI Agartala,,Agartala
,,12.838012,560100,['pdb'],77.663789,10649,IN,1697,12740,[],"NIXI C/O SIFY, 3rd Floor, Cyber Park, 3rd Cross Rd, Electronics City Phase 1,Electronic City, Bengaluru, Karnataka 560100 India",1277333,NIXI Bangalore,Karnataka,Bengaluru
,1,23.041238,380054,['pdb'],72.51403,10649,IN,1698,12741,[],"NIXI C/O GNFC, Code Solutions -A Division of GNFC Limited 301, GNFC Info Tower, Nr. Grand Bhagwati,S G Highway , Bodakdev, Ahmedabad - 380054 Gujarat India.",1279233,NIXI Ahmedabad,,Ahmedabad
,1,26.185805,781001,['pdb'],91.786092,10649,IN,1699,12742,[],"NIXI C/O AMTRON, Assam Electronics Development Corporation Ltd. Industrial Estate,Bamunimaidan, Guwahati-21, Assam",1271476,NIXI Guwahati,,Guwahati
,,,500081,['pdb'],,10649,IN,1700,12743,[],"NIXI C/O CtrlS Datacenters Ltd,16 Software Units Layout,Madhapur (Hitech-City),Hyderabad – 500081, Telangana",1269843,NIXI Hyderabad,Telangana,Hyderabad
,,22.588914,700054,['pdb'],88.392604,10649,IN,1701,12744,[],"NIXI C/O, STT, 1, Videsh Sanchar Bhavan, 18, CIT Rd,Ultadanga, Kolkata, West Bengal 700054",1275004,NIXI Kolkata,,Kolkata
,,47.553064,88131,['pdb'],9.71927,33273,DE,1807,12746,[],Auenstraße 18,2877550,PCK IT Datacenter Lindau,Bavaria,Lindau
,1,5.012069,251010,['pdb'],-73.992722,2243,CO,1884,12748,[],1.5KM VIA BRICENO - ZIPAQUIRA - #9,3688689,HostDime BOG Colombia Tier IV Data Center,,Bogota
,1,19.121328,400072,['pdb'],72.897744,10649,IN,1702,12750,[],"NIXI C/o Equinix Data center (GPX-1)., Unit A - 001, Boomerang, Chandivali Farm Road,Near Oberoi Garden, Andheri East, Mumbai – 400072",1275339,NIXI Mumbai GPX,Maharashtra,Mumbai
,1,19.063309,400703,['pdb'],72.998648,10649,IN,1703,12751,[],"NIXI C/o Sify Technologies:Tower No.2, 5th Floor, International Infotech ParkMumbai Maharashtra, India, 400703",1275339,NIXI Mumbai SIFY,Maharashtra,Mumbai
,1,15.500517,403001,['pdb'],73.825736,10649,IN,1704,12752,[],"STPI DC, 2nd Floor, Udyog Bhawan, Panaji, Goa-403001",1260607,NIXI Panaji,,Panaji
,1,52.210771,05-850,['pdb'],20.848805,10478,PL,1885,12758,[],Sadowa 5,770231,Netia Data Center MIND,,Jawczyce
,,13.00609,600113,['pdb'],80.248444,10649,IN,1705,12768,[],"NIXI C/O. SIFY , II Floor, TIDEL Park, No.4, Canal Bank Road,Taramani, Chennai, Tamil Nadu 600113 India",1264527,NIXI Chennai SIFY,Tamil Nadu,Chennai
,,13.069292,600002,['pdb'],80.278493,10649,IN,1706,12769,[],"NIXI C/O. STT, Videsh Sanchar Bhavan, No.4 ,Swami Sivananda Salai Chennai, Tamil Nadu 600002",1264527,NIXI Chennai STT,Tamil Nadu,Chennai
,,28.620251,201301,['pdb'],77.381149,10649,IN,1707,12770,[],"NIXI C/O, Netmagic IT Services Private Limited Building H - 223,Sector 63 Near Ginger Hotel Noida, Uttar Pradesh - 201301",7279746,NIXI Noida Netmagic,Uttar Pradesh,Noida
,,,110048,['pdb'],,10649,IN,1708,12771,[],"NIXI C/O, STT, IDC Building, Block E, Greater Kailash I,Greater Kailash New Delhi, Delhi 110048",1273294,NIXI Delhi STT,Delhi,Delhi
,1,43.644639,M5J 2N1,['pdb'],-79.384228,2520,CA,1926,12774,[],151 Front St W Suite 402Toronto ON M5J 2N1,6167865,eStruxture TOR-1,ON,Toronto
,1,43.64743,M5H 1J8,['pdb'],-79.384055,2520,CA,1927,12775,[],145 King St W 8th FlToronto ON M5H 1J8,6167865,eStruxture TOR-2,ON,Toronto
,1,43.601368,M8W 4W3,['pdb'],-79.53699,2520,CA,1928,12776,[],431 Horner Ave,6167865,eStruxture TOR-3,Ontario,Toronto
,1,43.820682,M1X 1E4,['pdb'],-79.23974,2520,CA,1929,12777,[],20 Pullman CrtToronto ON M1X 1E4,6167865,eStruxture TOR-4,ON,Toronto
,1,44.337608,L4N 8Z8,['pdb'],-79.670164,2520,CA,1930,12778,[],612 Welham RdBarrie ON L4N 8Z8,5894171,eStruxture TOR-5,ON,Barrie
,1,,20057,['pdb'],,33038,MV,1709,12781,[],H. BonthiHiyfasheyha Goalhi,,MVIXP Datacenter,,Male'
,1,-5.136896,90231,['pdb'],119.44173,15198,ID,1744,12787,[],Jl.Urip Sumoharjo No.20Gedung Grah Pena Lt.3 Kav.301 C-D,1622786,IIX-Sulampua,Sulawesi Selatan,Makassar
,,25.628102,800013,['pdb'],85.110078,10649,IN,1710,12793,[],"CTRLS- 6th floor, Plot no:-18,  Patliputra Industrial Area,Patliputra, Patna, Bihar 800013",1260086,NIXI Patna,Bihar,Patna
,1,-7.541058,57166,['pdb'],110.71923,6718,ID,1711,12799,[],"Ruko Pondok PermaiJl. Tentara Pelajar, Wirogunan, Kec. Kartasura",1626253,DC Citranet Surakarta,,Sukoharjo
,1,25.238965,,['pdb'],51.453699,25071,QA,1745,12828,[],Ar Rayyan 5825Tech 2 Building,290030,Meeza Data Center - MV1,,Doha
,1,55.716846,223 62,['pdb'],13.225075,9249,SE,1713,12855,[],Mobilvägen 10,2693678,31173 DC Lund Mobilvägen,,Lund
,1,-33.43542,8320042,['pdb'],-70.649189,1046,CL,1714,12864,[],Lidice 652,3871336,GTD Chile -  Lidice II,Region Metropolitana,Santiago
,1,-33.387962,8551135,['pdb'],-70.689108,1046,CL,1715,12865,[],Panamericana Nte. 3615Conchali,3871336,GTD Chile - Panamericana,Region Metropolitana,Santiago
,1,-6.11942,42116,['pdb'],106.174048,15198,ID,1746,12919,[],Jl. Trip Jamaksari Ruko Inti Cinanggung Sumurpecung,1627549,APJII Banten,Banten,Serang
-,1,-2.951569,30164,['pdb'],104.748297,15198,ID,1747,12920,[],"Jl. Swadaya No.84Talang Aman, Kec. Kemuning",1633070,APJII Sumsel,,Kota Palembang
,1,22.31034,390007,['pdb'],73.173267,11620,IN,1748,12927,[],"802-Sterling Centre, R.C Dutt Road,Alkapuri",1253573,Ishan Technologies Baroda,Gujarat,Baroda
,2,50.873683,1930,['pdb'],4.504025,8592,BE,1749,12957,[],Mercuriusstraat 27,2783310,Digital Realty Brussels BRU3,,Zaventem
,2,50.873683,1930,['pdb'],4.504025,8592,BE,1750,12958,[],Mercuriusstraat 27,2783310,Digital Realty Brussels BRU4,,Zaventem
,1,-5.402546,35122,['pdb'],105.283458,15198,ID,1751,12999,[],"Jl. Ridwan Rais No. 2BTj. Baru, Kec. Kedamaian",1624917,APJII Lampung,Lampung,Kota Bandar Lampung
,1,-7.781889,55223,['pdb'],110.374564,15198,ID,1752,13000,[],"GD UII, Jl. Cik Di Tiro No.1, TerbanKec. Gondokusuman",1621177,IIX-Jogja,,Kota Yogyakarta
,1,-1.612567,36124,['pdb'],103.604559,15198,ID,1753,13002,[],"Jl. Prof. DR. Moh. Yamin No. 78Kel. Lebok Bandung, Kec. Jelutung",,APJII Jambi,Jambi,Kota Jambi
,1,,28115,['pdb'],,11941,ID,1754,13003,[],Jalan Juanda Gg Sumber 1B,1631761,WanXP Datacenter,Riau,Pekanbaru
,1,0.433267,28293,['pdb'],101.368507,31725,ID,1755,13005,[],Hexa Media SaranaJl. Kubang Raya,6724577,Hexa Data Center,,Kampar
,1,-6.920441,40112,['pdb'],107.616148,15198,ID,1756,13009,[],"Gedung Wisma Bumiputera, Lantai 8 Suite #806CJl. Asia Afrika No.141-149, Kec. Sumur Bandung",1650357,APJII Jabar,Jawa Barat,Kota Bandung
,1,,B9 4ER,['pdb'],,17600,GB,1757,13025,[],Westley Street,2655603,Proximity Edge 8 Birmingham,,Birmingham
,1,37.09402,42001-2200,['pdb'],-88.634104,24330,US,1758,13030,[],1212 Helen St,4048662,Quad State Data PAH1,KY,Paducah
,1,-29.985864,91140-000,['pdb'],-51.120506,8225,BR,1759,13051,[],"Avenida Assis Brasil, 7802Sarandi",3452925,PIX-Tri Telecom,RS,Porto Alegre
,1,-30.029433,90035-073,['pdb'],-51.20761,1306,BR,1760,13052,[],"Av. Independência, 1299Independência",3452925,PIX Telium Porto Alegre,,Porto Alegre
,1,53.244613,9747 AX,['pdb'],6.527313,33885,NL,1761,13055,[],De Bunders 1,2755251,Bytesnet Groningen,,Groningen
,2,-6.299731,17520,['pdb'],107.089244,23644,ID,1886,13072,[],"St Jawa, Block GG5-1, MM2100 Industrial AreaCikarang Barat, Kabupaten Bekasi, West Java",,DCI Indonesia (JK5),Indonesia,Kabupaten Bekasi
,1,0.470118,28293,['pdb'],101.396559,33927,ID,1762,13080,[],Kompleks Royal  Regency Block A 14Jalan Rajawali Sakti Kelurahan Delima Kecamatan Tampan,1631761,sumIX Data Center,Riau,Pekanbaru
DESMIAFL,1,41.5879,50309,['pdb'],-93.631042,8799,US,1763,13101,[],616 10th Street,4853828,Aureon Downtown,Iowa,Des Moines
,1,10.996028,641018,['pdb'],76.97974,10649,IN,1764,13107,[],"ISHAN Netsol Classic Towers, 104, 5th floor, 1547, Trichy road,Coimbatore, Tamil Nadu- 641018",1273865,NIXI Coimbatore,Tamil Nadu,Coimbatore
,1,,492001,['pdb'],,10649,IN,1765,13114,[],"ISHAN-DC, 6th Floor, office no - 1, Ashoka Millennium, Ring Road no-1,Near Rajendra Nagar, Raipur, Chhattisgarh, 492001",1258980,NIXI Raipur,Chhattisgarh,Raipur
,1,-3.004277,69097418,['pdb'],-59.976028,22414,BR,1769,13128,[],"R. Mandala, 8 - Cidade Nova",3663517,PIX K3G Manaus,,Manaus
,1,21.181279,395001,['pdb'],72.819144,11620,IN,1770,13131,[],"330 & 331, 3rd Floor, International Trade Centre, Majura Gate, Surat, Gujarat 395001Majura Gate",1255364,Ishan Technologies Surat,Gujarat,Surat
,1,22.293421,360001,['pdb'],70.790579,11620,IN,1771,13133,[],"406 & 407 Shivam Complex, Opp. Jagnath Temple,Sarveshwar Chowk, Dr. Yagnik Road",1258847,Ishan Technologies Rajkot,Gujarat,Rajkot
,2,23.074645,380060,['pdb'],72.525576,11620,IN,1772,13138,[],"B-503 Shapath Hexa,Opp. Gujarat Highcourt, Nr. Ganesh Maridian,",1279233,Ishan Technologies Ahmedabad,Gujarat,Ahmedabad
,1,20.002902,422005,['pdb'],73.754627,11620,IN,1773,13146,[],"A-204 The Hub, Parijat Nagar ChowkOpp. Shete Hospital, Mahatma Nagar,",1261731,Ishan Technologies Nashik,Maharashtra,Nashik
,1,21.142105,440012,['pdb'],79.085532,11620,IN,1774,13147,[],"A-704 Lokmat Bhavan,",1262180,Ishan Technologies Nagpur,Maharashtra,Nagpur
,1,,492001,['pdb'],,11620,IN,1775,13149,[],"Office No. - 1 6th Floor, Ashoka Millennium,Ring Road No. 1, near Rajendra Nagar,",1258980,Ishan Technologies Raipur,Chhattisgarh,Raipur
,1,23.182624,482002,['pdb'],79.909205,11620,IN,1776,13150,[],"3rd Floor Shree Ram Tower, Ekta Chowk,MR4 Road, Near Aapka Rashan, Ekta Nagar,",1269633,Ishan Technologies Jabalpur,Madhya Pradesh,Jabalpur
,2,20.466632,753003,['pdb'],85.896562,11620,IN,1777,13151,[],"1st Floor, Plot No-741/2309, KB Complex,Station Road",1273780,Ishan Technologies Cuttack,Odisha,Cuttack
,2,13.443015,20000,['pdb'],101.049255,491,TH,1778,13155,[],"700/86 Soi Amata Nakorn Industrial, Ban Kao, Phan Thong District",1611110,NTT Bangkok 2 Data Center (BKK2),,Chon Buri
,2,13.725144,10500,['pdb'],100.539009,12427,TH,1779,13156,[],"44 N Sathon Rd, Silom, Bang RakSmooth Life Tower, 11 Floor",1609350,AIMS Bangkok 44 N Sathon Rd,,Bangkok
,1,,67400,['pdb'],,34202,FR,1780,13192,[],Rue Jean-Dominique Cassini,3012834,Euclyde DC7-Strasbourg,,Illkirch-Graffenstaden
,2,50.881447,1930,['pdb'],4.45416,26850,BE,1808,13276,[],Excelsiorlaan 15,2783310,brusselsdc,,Zaventem
,1,42.051179,97415-9424,['pdb'],-124.28091,33030,US,1809,13284,[],603 Hemlock St,5715905,TheSCAX,OR,Brookings
,1,,240,['pdb'],,33379,TD,1810,13288,[],Avenue du Colonel Hassan Moursal Kourda,2427123,ADETIC N'Djamena,,N'Djamena
,3,52.395257,1013 CX,['pdb'],4.86353,34279,NL,1811,13339,[],Nieuwe Hemweg 261013 CX Amsterdam,2759794,Qupra DC,Noord-Holland,Amsterdam
,2,53.46131,M32 0QT,['pdb'],-2.324106,7980,GB,1812,13340,[],Cobra CourtStretford,2643123,Pulsant Manchester,Greater Manchester,Manchester
,1,-3.739784,61634-180,['pdb'],-38.618587,22825,BR,1813,13345,[],"Rua Sobral 1155, Tabapuã",3402429,TELLCORP - INTERNET DATA CENTER,,Caucaia
,1,-82.862752,123456,['pdb'],135.0,25554,AQ,1814,13346,[],123 Example Street,,PeeringDB Example Facility North,Example,Example Town
,1,-82.862752,123456,['pdb'],135.0,25554,AQ,1815,13399,[],987 Example Street,,PeeringDB Example Facility South,Example,Example Town
,1,,54628,['pdb'],,21297,GR,1887,13410,[],Stadiou,734077,Balkan Gate,,Thessaloniki
,2,,55224,['pdb'],,7741,ID,1816,13422,[],"Kotabaru, Kec. Gondokusuman, Kota Yogyakarta",1621177,neuCentrIX - Yogyakarta Kota Baru,,Yogyakarta
,1,-8.053432,50711-000,['pdb'],-34.916676,12678,BR,1817,13424,[],"Av. Caxangá, 871Zumbi",3390760,PIX DTEL RECIFE,Pernambuco,Recife
,1,20.272076,751001,['pdb'],85.833282,2199,IN,1818,13537,[],"Keshari Commercial ComplexUnit 3, Kharavela Nagar",1275817,SIFY Bhubaneswar,,Bhubaneswar
,1,,682030,['pdb'],,2199,IN,1819,13538,[],"Infopark,Thapasya, KusumagiriKakkanad",1273874,SIFY COCHIN,Kerala,Cochin
,1,30.719931,160022,['pdb'],76.768877,2199,IN,1820,13539,[],"SCO 215-216-217, Sec 34A",1274746,SIFY Chandigarh,,Chandigarh
,1,,530001,['pdb'],,2199,IN,1821,13540,[],"City Plaza, Dabagardens,Allipuram Ward,Block No.41, TS No.1542 Door No.30-15-158",,SIFY Visakhapatnam,Hyderabad,Vishakhapatam
,1,8.498169,695001,['pdb'],76.948057,2199,IN,1822,13541,[],"3rd Floor,Karimpanal Statue AvenueG.H.Road, Statue, Kinfra",1254163,SIFY Trivandrum,Kerala,Thiruvananthapuram
,1,30.901902,141001,['pdb'],75.833388,2199,IN,1823,13542,[],"SCO 37, 3rd floor,Feroze Gandhi Market",1264728,SIFY Ludhiana,Punjab,Ludhiana
,1,23.351496,834001,['pdb'],85.324759,2199,IN,1824,13543,[],"Green Field Centrium,5th Floor,Main RoadOpposite to Big Bazar",1258526,SIFY Ranchi,Jharkhand,Ranchi
,1,31.320923,144001,['pdb'],75.58285,2199,IN,1825,13544,[],"Nirmal Complex, EH 198,Civil LinesGT Road,Jalandhar",1268782,SIFY Jalandhar,Punjab,Jalandhar
,1,,734001,['pdb'],,2199,IN,1826,13546,[],"160/1030, 2nd Floor,Haren Mukherjee RoadHakimpara",1256525,SIFY Siliguri,West Bengal,Siliguri
,1,,143001,['pdb'],,2199,IN,1827,13547,[],"SCF 50, KABIR PARK,OPPOSITE GNDU",1278710,SIFY Amritsar,PUNJAB,AMRITSAR
,1,,636002,['pdb'],,2199,IN,1828,13549,[],"66,5th floor,Fort Main Road",1257629,SIFY Salem,TAMIL NADU,SALEM
,1,,,['pdb'],,1238,ZA,1829,13550,[],"Mutual Place,Cnr. Cape and Langenhoven RoadsGreenacres",,Dimension Data - Gqeberha (Port Elizabeth),Eastern Cape,Gqeberha
,1,,628001,['pdb'],,2199,IN,1830,13562,[],"Ceeyem Building18 D, South Raja Street,Tuticorin-628001",8629640,SIFY Tuticorin,Tamil Nadu,Tuticorin
,1,28.354371,243002,['pdb'],79.413517,2199,IN,1831,13563,[],"No 63 Civil Lines, Choupla,Bareilly-243002",1277013,Sify Bareilly,Uttar Pradesh,Bareilly
,1,-1.332149,,['pdb'],36.889166,35059,KE,1888,13572,[],"Cabanas, Mombasa Road.Sayani Office, 4th Floor, The Oval, Jalaram Road, Westlands, Nairobi.",184745,IXAfrica NRB01,,Nairobi
,1,,6530,['pdb'],,29427,BG,1889,13579,[],Bialo More 3,730435,Talido Bulgaria,Kapitan Andrevo,Haskovo
,4,13.747888,10310,['pdb'],100.547398,7,TH,1890,13618,[],"66 Rimklong Bangkapi Road,Bangkapi, Huai Khwang",1609350,Telehouse – Bangkok,,Bangkok
,1,23.100495,74147,['pdb'],120.281537,32614,TW,1891,13635,[],"Address: No. 28, Nan-Ke 3rd Rd., Xinshi Dist",1668355,FOX Tainan,,Tainan
,1,24.204137,40763,['pdb'],120.608322,32614,TW,1892,13636,[],"Address: No. 22, Keyuan Rd., Xitun Dist.",1668399,FOX Taichung,,Taichung
,1,24.782524,30076,['pdb'],120.995793,32614,TW,1893,13637,[],"No. 7, R&D 6th Rd., East Dist.",1675151,FOX Hsinchu,,Hsinchu
,1,19.171907,400710,['pdb'],73.024247,10364,IN,1894,13647,[],"Plot EL- 25, 'A' wing , Village Mahape, Trans Thane industrial areaMahape Navi Mumbai,,District Thane",6619347,NTT NAV01 Mahape,Maharashtra,Navi Mumbai
,1,14.45675,1700,['pdb'],121.036511,18866,PH,1931,13651,[],"Elorde Sports Compound, Dr Arcadio Santos Ave, San Antonio",1694781,ePLDT VITRO Parañaque,,Parañaque
,1,44.408474,16149,['pdb'],8.90048,32058,IT,1895,13665,[],"Via Angelo Scarsellini, 40Via De Marini, 1",3176219,Liguria Digitale Data Center - WTC,Italy,Genoa
,1,,6530,['pdb'],,35380,BG,1896,13672,[],Byalo More 3 Kapitan Andreevo,730435,TSBG Hosting,Svilengrad,Haskovo
,1,40.258739,16010,['pdb'],29.061631,35421,TR,1897,13698,[],"Ovaakca Egitim Mah, İstanbul Cad. No:750",750269,PenDC Bursa,Osmangazi,Bursa
,1,4.657618,110221,['pdb'],-74.107237,35505,CO,1898,13722,[],Cra 69 #25B 44Piso 8 Oficina 801,3688689,IFX Datacenter WBP Bogota,Bogota,Bogota
,1,,17530,['pdb'],,35458,ID,1899,13733,[],Jl. Science BoulevardJayamukti,1649378,MettaDC ID01,Jawa Barat,Bekasi
,1,-6.238125,12710,['pdb'],106.824443,35458,ID,1900,13734,[],"Cyber Building, 5th FloorJalan Kuningan Barat No. 8",,MettaDC POP01,Jakarta,South Jakarta
,1,-19.998807,30624-200,['pdb'],-43.99296,18207,BR,1901,13801,[],"Rua Falcão, 722Flávio Marques Lisboa (Barreiro)",3470127,PIX Eletronet - Belo Horizonte,MG,Belo Horizonte
,1,-19.931735,32341-590,['pdb'],-44.062243,12820,BR,1902,13802,[],"Rua José Perminio da Silva, 80 Galpão 7Cinco",3465624,PIX Century Telecom - Belo Horizonte,MG,Contagem
,1,-29.992443,94828-320,['pdb'],-51.051317,17934,BR,1903,13803,[],"Rua Fátima, 457Maria Regina",6316373,PIX Giganetsul - Porto Alegre,RS,Alvorada
,1,55.676358,1879,['pdb'],12.54552,26089,DK,1904,13816,[],H.c. Ørsteds Vej 5,,Labicolo,Hovedstaden,Frederiksberg C
,1,-33.786752,2113,['pdb'],151.131858,26204,AU,1932,13839,[],23-25 Waterloo RdMacquarie Park NSW 2113,8347858,Fujitsu North Ryde,NSW,Macquarie Park
,2,-7.78236,55223,['pdb'],110.37514,9547,ID,1905,13844,[],Jalan Cik Ditiro 1Gondokusuman,1621177,UIINET UII Cik Di Tiro,Yogyakarta,Yogyakarta
,1,,TC3145,['pdb'],,12947,BN,1906,13867,[],Telisai Earth Station Sultan Haji Hassanal Bolkiah Highway TelisaiTutong Negara Brunei Darussalam,1820906,UNN Telisai CLS,Tutong,Bandar Seri Begawan
,1,6.216228,050021,['pdb'],-75.573769,30570,CO,1907,13901,[],Cra. 45 #14 -111El Poblado,3674962,Gtd Colombia - Medellin,Antioquia,Medellin
,1,4.671921,110921,['pdb'],-74.155782,2,CO,1908,13903,[],"Carrera 106, 15A-25Zona Franca de Bogota",3688689,Equinix BG2 - Bogota,Bogota,Bogota
,1,-19.929073,30855-075,['pdb'],-44.024492,8044,BR,1933,13914,[],"Avenida Marcelo Diniz Xavier, 649Califórnia",3470127,PIX Sempre - Belo Horizonte,MG,Belo Horizonte
,1,40.439748,28037,['pdb'],-3.624212,35965,ES,1934,13938,[],Maraton 12,3117735,IaaS Datacenter Madrid,Madrid,Madrid
,1,,16995,['pdb'],,35981,ID,1935,13939,[],Jl. Biznet Technovillage No. 1,1646435,Biznet Technovillage,West Java,Cimanggis
,1,49.504919,3290,['pdb'],6.113522,35949,LU,1936,13987,[],"202, Z.A.E. Wolser F",2960777,LuxConnect DC1.2 - Bettembourg,,Bettembourg
,1,49.504919,3290,['pdb'],6.113522,35949,LU,1937,13988,[],"202, Z.A.E. Wolser F",2960777,LuxConnect DC1.3 - Bettembourg,,Bettembourg
,1,-7.273023,60271,['pdb'],112.74282,14803,ID,1938,13992,[],"Intiland Tower Lt 9 Suite 5A, Jl. Panglima Sudirman No.Kav. 101-103, Embong Kaliasin, Kec. Genteng",1625822,Biznet Surabaya,,"Surabaya, East Java"
,2,-8.678272,80113,['pdb'],115.205088,14803,ID,1939,13993,[],KOMPLEK PERTOKOAN GRAHA MAHKOTA BLOK B9 JL TEUKU UMAR NO 208–210,1645528,Biznet Denpasar,,Denpasar
,1,-7.943487,65126,['pdb'],112.648076,14803,ID,1940,13994,[],"Jl. Laksda Adi Sucipto No.151, Blimbing, Kec. Blimbing,",1636722,Biznet Malang,,"Malang, East Java"
,1,44.42589,16127,['pdb'],8.918518,78,IT,1941,14008,[],Via Bartolomeo Bianco 1Lagaccio,3176219,Genova Digital Hub,,Genova
,1,,61351,['pdb'],,36108,ID,1942,14018,[],"02/04, BatankrajanGedeg",1635111,DC-MJK Computing ID,Jawa Timur,Mojokerto
,1,40.438822,28037,['pdb'],-3.623048,2480,ES,1943,14020,[],C/ Albasanz 65,3117735,OASIX MADRID AIRENETWORKS,,Madrid
